user_id,posted,item_id,recommend,sentiment_analysis
TombRaider102,2014.0,271290,True,0
TombRaider102,2014.0,440,True,2
TombRaider102,2015.0,252490,True,1
TombRaider102,2015.0,202970,True,1
TombRaider102,2014.0,550,True,1
76561198087345682,2014.0,238460,True,2
76561198087347504,2014.0,252490,False,0
76561198087347504,2014.0,239070,False,1
76561198087347504,2014.0,17410,False,1
76561198087347504,2014.0,248820,False,1
76561198087371948,2014.0,200210,True,2
76561198087378537,2013.0,4000,True,1
76561198087380689,2014.0,550,True,2
vacteamonthecase,2015.0,4000,True,0
76561198087391492,2015.0,230410,True,2
76561198087391492,2014.0,271290,True,2
Sarahisthecooolest,2014.0,322250,False,0
Sarahisthecooolest,2014.0,107410,True,1
Sarahisthecooolest,2014.0,304930,False,1
paraizkewl,2015.0,377160,True,2
76561198087512580,2014.0,208090,True,1
JoshCheetah,2013.0,235600,True,2
JoshCheetah,2014.0,208090,True,2
76561198087527685,2014.0,304930,True,2
michael_karl2009,2014.0,283660,True,2
76561198087534380,2013.0,440,True,2
76561198087540888,2015.0,304930,True,2
bryanURU,2015.0,327231,True,2
putisspencerhere,2015.0,351290,True,2
putisspencerhere,2014.0,252490,False,0
putisspencerhere,2014.0,235600,True,2
putisspencerhere,2013.0,31280,True,2
Dacstar763,2013.0,237310,True,2
Dacstar763,2014.0,245550,True,2
Dacstar763,2013.0,440,True,2
XFLAREMANXISAWESOME,2014.0,265630,True,2
76561198087574887,2015.0,242860,True,2
76561198087586057,2015.0,730,True,0
76561198087590205,2015.0,570,True,1
76561198087630045,2013.0,550,True,1
76561198087630045,2014.0,730,True,2
76561198087633253,2014.0,730,True,2
BlueCow5,2014.0,214190,False,2
riorohill,2014.0,238960,True,1
riorohill,2014.0,265930,True,2
76561198087661229,2015.0,201810,True,2
76561198087661229,2015.0,384980,True,2
GetR3ktSkrub,2014.0,241600,True,2
GetR3ktSkrub,2013.0,250320,True,2
76561198087681999,2014.0,207610,True,2
76561198087706617,2014.0,32370,True,2
76561198087706617,2014.0,265930,True,2
76561198087706617,2014.0,620,True,2
76561198087706617,2014.0,48190,True,2
76561198087706617,2014.0,49520,True,2
zerovelocitylp,2014.0,6060,True,1
GumbyBum,2014.0,440,True,1
76561198087729571,2014.0,440,True,2
76561198087741169,2014.0,49520,True,2
tctrueperfection,2014.0,222900,True,1
tctrueperfection,2014.0,70000,True,2
GamerGoat1,2013.0,218620,True,0
76561198087753522,2013.0,239660,True,1
76561198087753522,2014.0,259080,True,1
Augustinito,2015.0,319630,True,2
PurpleSisterCPU,2014.0,242760,False,1
TheDracoMC,2013.0,218230,True,2
76561198087816498,2013.0,224580,True,2
76561198087818012,2014.0,570,True,0
76561198087836043,2014.0,222880,True,1
76561198087837304,2014.0,4000,True,2
76561198087837304,2014.0,222900,False,0
76561198087837304,2014.0,440,True,1
76561198087843941,2014.0,730,True,1
ambamberam,2014.0,243320,False,2
Aduialphen,2014.0,265630,True,2
Aduialphen,2014.0,208090,True,2
Aduialphen,2014.0,223710,True,1
Aduialphen,2014.0,440,True,1
Aduialphen,2014.0,440,True,1
76561198087867088,2014.0,4000,True,2
76561198087880030,2014.0,570,True,2
76561198087880030,2014.0,17700,True,1
DOGGYKUNG,2014.0,265630,True,2
DOGGYKUNG,2013.0,35450,True,1
76561198087884834,2013.0,440,True,2
The_Gamer_Next_Door,2013.0,223710,True,1
76561198087913907,2014.0,219700,True,2
76561198087919947,2014.0,99900,True,2
YaLTeR3,2014.0,570,True,2
YaLTeR3,2014.0,239220,True,2
YaLTeR3,2014.0,20920,True,0
76561198087944125,2013.0,50130,True,1
76561198087951172,2013.0,570,True,1
76561198087951172,2013.0,42680,True,2
76561198087965132,2015.0,401920,True,1
Lembladez,2015.0,286360,False,0
Lembladez,2015.0,620,True,0
Lembladez,2014.0,304930,True,1
Lembladez,2015.0,440,True,2
76561198087980305,2013.0,223710,True,0
76561198087985459,2014.0,570,False,1
76561198087994542,2014.0,730,True,1
SpiritWave,2013.0,440,True,2
76561198088037781,2015.0,730,True,2
76561198088044024,2014.0,304930,True,2
athit_meepummarin,2013.0,227300,True,2
athit_meepummarin,2013.0,6850,True,1
athit_meepummarin,2015.0,550,True,2
athit_meepummarin,2014.0,248970,True,2
athit_meepummarin,2015.0,221100,True,2
athit_meepummarin,2014.0,202970,True,2
76561198088065011,2013.0,9200,True,2
76561198088065011,2013.0,48000,True,2
76561198088065011,2014.0,237110,True,2
76561198088065011,2014.0,105600,True,2
76561198088065011,2015.0,570,True,2
awesomepunk39,2014.0,550,True,2
awesomepunk39,2014.0,730,True,2
awesomepunk39,2014.0,440,True,1
danielito38,2014.0,242800,False,0
danielito38,2013.0,211420,True,2
danielito38,2014.0,206210,True,2
danielito38,2013.0,4000,True,2
danielito38,2014.0,242720,True,2
LypheLife,2015.0,20900,True,2
campercraft,2015.0,219740,True,2
76561198088103936,2013.0,10500,True,2
76561198088103936,2014.0,440,True,2
IceCreamMan2169,2015.0,218620,True,0
IceCreamMan2169,2014.0,570,True,1
IceCreamMan2169,2015.0,224540,False,2
IceCreamMan2169,2014.0,730,True,2
76561198088144000,2014.0,236390,True,2
76561198088144000,2014.0,291480,False,0
76561198088144000,2015.0,12210,True,2
76561198088144000,2014.0,72850,True,1
76561198088144000,2014.0,304930,True,2
76561198088145132,2014.0,33230,True,2
76561198088145132,2014.0,39120,True,2
apocalypticgaming,2015.0,301520,True,1
76561198088155821,2015.0,307880,False,0
unsolared,2015.0,218620,True,2
76561198088166110,2015.0,285920,True,2
76561198088167260,2014.0,440,True,2
MoonNinja,2013.0,211820,True,2
Zelcho,2014.0,238430,False,1
Zelcho,2015.0,49520,False,2
Zelcho,2015.0,355180,True,2
Zelcho,2014.0,208090,True,2
Zelcho,2014.0,730,True,2
Zelcho,2015.0,236390,True,0
Zelcho,2013.0,550,True,1
Fikolius,2013.0,42160,True,1
Fikolius,2013.0,440,True,1
iconfuseu,2013.0,440,True,1
76561198088216646,2014.0,440,True,0
Inkybots,2015.0,304930,True,2
Inkybots,2013.0,570,True,2
Inkybots,2014.0,730,True,2
Inkybots,2015.0,274190,True,1
Inkybots,2015.0,24240,True,2
Inkybots,2014.0,4000,True,2
Inkybots,2013.0,224260,True,2
mikeb88z,2015.0,322330,True,0
TitaniumWasntHere,2015.0,8870,True,0
TitaniumWasntHere,2015.0,252490,True,2
TitaniumWasntHere,2014.0,730,True,1
TitaniumWasntHere,2015.0,4000,True,2
lightsaber82,2015.0,346110,True,2
76561198088315165,2015.0,730,True,2
76561198088320031,2013.0,440,True,2
76561198088320031,2013.0,206420,True,2
76561198088320031,2014.0,730,True,2
CSISAWSOME,2014.0,440,True,2
skyfunluc,2015.0,205100,True,1
76561198088367955,2015.0,570,True,0
76561198088367955,2015.0,335240,True,1
76561198088367955,2014.0,109600,False,0
76561198088375962,2014.0,242720,True,1
76561198088378367,2014.0,550,True,1
76561198088378528,2013.0,440,True,1
76561198088391518,2015.0,302830,False,1
niggastolemybikr,2015.0,253710,True,1
lolsnipertroll45,2015.0,243870,True,1
lolsnipertroll45,2015.0,4000,True,0
lolsnipertroll45,2015.0,346900,True,1
lolsnipertroll45,2015.0,214420,True,0
lolsnipertroll45,2014.0,730,True,1
BallonicornPorn,2013.0,440,True,1
BallonicornPorn,2015.0,356570,True,2
BallonicornPorn,2014.0,316930,True,1
Bafonsuu,2014.0,204100,False,1
RopeyPotato,2015.0,206420,True,1
skivz,2014.0,253710,True,2
skivz,2014.0,4000,True,2
76561198088472385,2015.0,304930,True,1
Spiderfu,2014.0,222980,True,2
MARINEMCQUEEN,2014.0,1250,True,0
76561198088490613,2015.0,221100,True,1
76561198088508070,2015.0,113400,True,0
DS44205,2014.0,304930,True,0
76561198088529669,2013.0,44350,True,2
76561198088529669,2015.0,323370,True,2
76561198088529669,2015.0,363970,True,1
76561198088529669,2013.0,249130,True,2
76561198088529669,2014.0,104900,True,0
farmaobitcoin,2015.0,222900,False,0
farmaobitcoin,2015.0,227940,True,0
legalner,2015.0,730,True,0
legalner,2014.0,265930,True,2
legalner,2014.0,214770,True,2
legalner,2013.0,105600,True,2
legalner,2014.0,4000,True,2
76561198088571383,2014.0,222880,True,0
76561198088584293,2014.0,4000,True,2
76561198088584293,2014.0,440,True,2
76561198088606103,2014.0,240,True,0
MRenderman5,2014.0,218620,True,2
MRenderman5,2014.0,7940,True,2
76561198088630638,2014.0,730,True,2
76561198088634120,2014.0,440,True,2
76561198088634120,2014.0,233720,True,2
oiyewnam8,2014.0,440,True,2
oiyewnam8,2015.0,251870,True,2
oiyewnam8,2014.0,304930,True,2
sebastiam,2014.0,730,True,2
76561198088655268,2013.0,259080,True,2
ArtyBoomy,2014.0,221100,True,1
76561198088700626,2014.0,222880,False,2
76561198088716282,2015.0,4000,True,2
76561198088716282,2015.0,24200,True,1
76561198088716282,2013.0,440,True,2
76561198088716282,2013.0,440,True,2
76561198088720737,2014.0,238460,True,2
hentaihavenplz,2014.0,221100,True,2
gusman3505,2014.0,440,True,2
Facundo424,2015.0,204360,True,2
76561198088748895,2014.0,570,True,2
76561198088751275,2014.0,304930,True,2
76561198088776018,2015.0,227940,True,2
76561198088776018,2014.0,208090,True,2
76561198088776018,2015.0,4000,True,2
76561198088776018,2014.0,440,True,2
76561198088776018,2013.0,620,True,0
76561198088776018,2015.0,230410,True,0
76561198088776018,2013.0,72850,True,2
F2RV9,2015.0,730,True,2
76561198088785160,2014.0,208090,True,2
76561198088785160,2013.0,17470,True,2
76561198088785160,2013.0,4000,True,2
76561198088785160,2013.0,440,True,1
76561198088802805,2013.0,8980,True,2
76561198088806161,2014.0,235340,True,2
76561198088813779,2013.0,570,True,2
sassy_the_sasquatch,2015.0,730,True,1
76561198088852059,2014.0,440,True,0
76561198088854011,2014.0,4000,True,2
76561198088890825,2013.0,440,True,2
76561198088891836,2014.0,24240,True,1
thecoolraven,2014.0,304930,True,1
76561198088944164,2014.0,500,True,2
glentot,2014.0,4000,True,2
PuggyYo,2013.0,440,True,1
PuggyYo,2015.0,730,True,0
PuggyYo,2015.0,380360,True,0
PuggyYo,2014.0,242760,True,2
zyr0n1c,2014.0,304930,True,2
zyr0n1c,2014.0,212800,True,2
zyr0n1c,2014.0,4000,True,2
zyr0n1c,2014.0,233720,True,2
zyr0n1c,2014.0,221640,True,2
zyr0n1c,2014.0,221100,True,2
zyr0n1c,2013.0,550,True,2
zyr0n1c,2014.0,440,True,1
zyr0n1c,2015.0,1840,True,1
thurawin,2014.0,550,True,1
iPlayJson,2014.0,42680,True,2
7656119815549OO43,2014.0,620,True,2
7656119815549OO43,2014.0,440,True,1
7656119815549OO43,2014.0,291480,True,0
mog1,2014.0,302380,True,1
mog1,2014.0,243870,True,1
mog1,2014.0,230410,True,1
mog1,2014.0,224260,True,1
76561198089025822,2014.0,38830,False,1
76561198089026473,2014.0,65790,False,1
Rirakon,2014.0,209870,True,1
76561198089032867,2015.0,244050,False,2
slycooper982,2015.0,34330,True,0
slycooper982,2013.0,49520,True,2
76561198089076206,2014.0,289650,False,0
76561198089076206,2014.0,233270,True,0
76561198089076206,2014.0,245176,True,1
76561198089076206,2013.0,440,True,2
76561198089076206,2014.0,440,True,2
antonio7731,2014.0,440,True,1
KoonNew,2014.0,99900,False,1
KoonNew,2015.0,207230,True,2
KoonNew,2015.0,206210,False,0
leonelreis1999,2014.0,293010,True,2
76561198089117691,2015.0,440,True,2
76561198089117691,2013.0,239030,False,2
76561198089127271,2015.0,265630,True,1
marikoelquelolea,2014.0,208090,True,2
marikoelquelolea,2014.0,235400,True,1
marikoelquelolea,2014.0,317410,True,2
marikoelquelolea,2014.0,4000,True,2
marikoelquelolea,2014.0,72850,True,0
marikoelquelolea,2014.0,440,True,1
marikoelquelolea,2015.0,730,True,1
marikoelquelolea,2014.0,304930,True,1
marikoelquelolea,2015.0,1840,True,2
76561198089158782,2014.0,440,True,2
76561198089158782,2015.0,440,True,2
76561198089158782,2014.0,620,True,2
76561198089160897,2015.0,319630,True,2
waggish,2015.0,620,True,2
waggish,2015.0,220,True,1
simplem8,2015.0,261030,True,0
eduardo3045,2015.0,330830,True,2
76561198089193401,2015.0,22300,True,2
76561198089195777,2014.0,113400,False,1
76561198089204482,2013.0,55230,True,1
76561198089204482,2014.0,218620,True,2
76561198089204482,2015.0,730,True,2
Shadowbolt4231,2014.0,440,True,2
ToothlessnRuthless,2015.0,730,True,2
genuinejazz,2015.0,7670,True,2
hashtagkanatube,2015.0,238460,True,2
hashtagkanatube,2014.0,570,True,1
hashtagkanatube,2014.0,1840,True,1
76561198089288956,2014.0,440,True,0
76561198089296397,2014.0,245170,True,2
76561198089296397,2014.0,208090,True,1
76561198089297196,2014.0,206210,True,2
76561198089297196,2013.0,218620,True,2
1739902091026,2014.0,570,True,1
76561198089305478,2013.0,104900,True,2
76561198089309136,2015.0,440,True,1
BubbaTheSpy,2015.0,273110,False,1
garik321,2015.0,322170,True,1
decplayz,2015.0,49520,True,1
decplayz,2014.0,51100,True,2
decplayz,2014.0,208090,True,2
decplayz,2014.0,212800,True,0
decplayz,2014.0,550,True,1
decplayz,2015.0,570,True,2
decplayz,2013.0,440,True,1
decplayz,2014.0,206210,True,1
websiteee,2014.0,8930,True,2
76561198089354029,2015.0,374570,True,1
shewdew69,2015.0,311340,True,1
PapaJohnGaming,2015.0,401920,True,1
PapaJohnGaming,2015.0,338930,True,2
PapaJohnGaming,2015.0,322660,True,2
thelazybrownie,2014.0,210770,True,2
thelazybrownie,2013.0,248820,True,2
thelazybrownie,2013.0,206420,True,1
thelazybrownie,2014.0,264200,True,1
thelazybrownie,2014.0,238960,True,2
ClaireStandish,2015.0,218620,True,2
MlgMacka,2014.0,231430,True,2
MlgMacka,2015.0,374570,True,0
76561198089436384,2015.0,730,True,2
76561198089436384,2015.0,105600,True,0
76561198089436384,2015.0,274170,True,1
aquaurbis,2015.0,266010,True,1
battledude4,2014.0,219150,True,1
battledude4,2014.0,243870,False,1
battledude4,2014.0,570,True,2
Santigamespro,2015.0,333930,True,0
Andrew301103,2014.0,220,True,2
Andrew301103,2015.0,238460,True,2
Andrew301103,2015.0,411570,True,0
Chrisfred10,2014.0,253710,True,1
Chrisfred10,2015.0,218620,True,2
76561198089501467,2014.0,440,True,2
76561198089501467,2015.0,218620,True,2
76561198089501467,2014.0,42700,True,2
76561198089501467,2015.0,570,True,2
76561198089501467,2014.0,570,True,1
76561198089501467,2013.0,440,True,2
76561198089501467,2013.0,206190,True,2
76561198089503414,2013.0,208090,True,2
76561198089503414,2014.0,10,True,1
76561198089523994,2014.0,218230,True,2
rgshgfdhgfdhtrht,2014.0,206420,True,2
76561198089541599,2013.0,12900,True,1
76561198089541599,2014.0,440,True,2
76561198089541599,2014.0,239660,True,2
76561198089541599,2013.0,440,True,1
76561198089541599,2013.0,4000,True,1
76561198089541599,2013.0,440,True,1
Mikadada_Gaming,2015.0,332800,True,2
76561198089588759,2015.0,391270,True,2
God_of_war_assassin,2015.0,304050,True,2
God_of_war_assassin,2014.0,200210,True,2
thatfaggotreach,2013.0,230410,True,2
MalignusBR,2013.0,113400,True,0
TotallyRealAndLegitURL,2013.0,570,True,2
TotallyRealAndLegitURL,2014.0,274520,True,2
TotallyRealAndLegitURL,2014.0,221100,True,2
76561198089673598,2015.0,550,False,2
76561198089696343,2014.0,4000,True,1
76561198089711842,2014.0,261530,True,0
76561198089713205,2014.0,108600,True,0
dromhydrax,2013.0,550,True,2
76561198089720618,2014.0,105600,True,2
76561198089722795,2014.0,72850,True,2
76561198089735322,2014.0,91600,True,1
FrammyCryZ,2014.0,47790,True,1
FrammyCryZ,2014.0,440,True,1
76561198089768747,2015.0,4000,True,1
76561198089768915,2015.0,240,True,1
waritninp,2015.0,225140,True,2
UauDelicia,2014.0,4000,True,2
76561198089815482,2015.0,440,True,2
76561198089815482,2015.0,203160,True,2
zvanik,2015.0,304930,False,0
zvanik,2015.0,319510,True,0
zvanik,2015.0,105600,True,2
zvanik,2014.0,63380,True,2
76561198089820105,2014.0,730,True,1
76561198089821852,2015.0,48700,True,1
manaplus,2014.0,259620,True,2
76561198089826024,2014.0,252490,True,2
BlakeyJunkie,2014.0,440,True,2
BlakeyJunkie,2014.0,244870,True,2
ScORpioET,2014.0,6060,True,2
Bigmama1,2015.0,236390,True,2
76561198089846453,2014.0,4000,True,2
76561198089848099,2014.0,32370,True,2
76561198089848099,2014.0,730,True,2
URMOTHERISASPY,2014.0,570,True,1
URMOTHERISASPY,2014.0,224260,True,2
slevin123za,2014.0,630,True,1
slevin123za,2015.0,1840,True,1
76561198089876886,2014.0,241930,True,1
smittywerbenjabermanjensen,2015.0,12120,True,1
smittywerbenjabermanjensen,2015.0,236430,True,1
smittywerbenjabermanjensen,2015.0,238460,True,2
76561198089900832,2015.0,202970,True,0
76561198089900832,2015.0,72850,True,1
76561198089905857,2015.0,267550,False,1
76561198089905857,2015.0,242760,True,1
76561198089905857,2015.0,45770,True,0
76561198089913156,2015.0,730,True,1
Sucodebanana,2015.0,730,True,2
XIRUS_PWNS,2014.0,202970,True,1
XIRUS_PWNS,2015.0,312530,True,1
XIRUS_PWNS,2014.0,440,True,1
XIRUS_PWNS,2014.0,235340,False,0
nu7,2014.0,10150,True,2
nu7,2014.0,233720,True,2
nu7,2014.0,208090,True,2
76561198089936845,2014.0,252490,True,2
76561198089939807,2014.0,224600,False,1
76561198089949548,2014.0,4000,True,1
76561198089949548,2014.0,51100,True,1
FreshDi,2015.0,730,True,1
FreshDi,2015.0,299360,False,2
FreshDi,2015.0,440,True,1
FreshDi,2014.0,208090,True,1
FreshDi,2013.0,440,True,2
FreshDi,2014.0,730,True,2
FreshDi,2014.0,4000,True,0
76561198090001818,2014.0,570,True,1
76561198090015061,2013.0,200510,True,2
76561198090089821,2015.0,418340,True,0
76561198090092678,2015.0,346110,True,1
76561198090092678,2014.0,233630,True,2
76561198090092678,2014.0,225080,True,2
DaP3rs0nGuy12,2014.0,221910,True,2
Sauropod,2013.0,32370,True,2
Sauropod,2015.0,227940,True,0
76561198090129532,2014.0,440,True,2
BlinkV1,2015.0,4000,True,2
76561198090142281,2015.0,33230,False,0
giandeath,2014.0,440,True,2
giandeath,2014.0,332800,True,0
76561198090204221,2014.0,238430,True,1
76561198090216265,2014.0,12210,False,2
76561198090219991,2014.0,730,True,0
76561198090222300,2014.0,243870,True,2
gunslinger101,2014.0,250320,True,2
76561198090236445,2014.0,261030,True,2
76561198090295377,2015.0,291480,True,2
Mlg_Rekt_M9,2014.0,331470,True,2
76561198090327701,2015.0,227940,False,1
76561198090331907,2015.0,304050,True,1
howdafuq,2014.0,6980,True,2
howdafuq,2014.0,12200,True,2
howdafuq,2013.0,212800,True,2
howdafuq,2013.0,105600,True,2
howdafuq,2014.0,1250,True,1
76561198090356834,2014.0,304930,True,2
76561198090356834,2013.0,211820,True,1
76561198090367828,2014.0,243320,False,0
76561198090367828,2013.0,35140,True,1
76561198090373797,2013.0,440,True,2
DTNChannel,2014.0,22320,True,2
76561198090393261,2013.0,22330,True,0
-_PussyDestroyer_-,2013.0,440,True,0
-_PussyDestroyer_-,2014.0,630,True,2
-_PussyDestroyer_-,2015.0,375950,True,1
-_PussyDestroyer_-,2015.0,304930,False,2
-_PussyDestroyer_-,2014.0,440,False,2
76561198090406732,2015.0,359050,True,1
natedrake4,2015.0,72850,True,0
natedrake4,2015.0,230410,True,2
motherfuckingtotoro,2014.0,204300,True,1
76561198090455022,2014.0,208090,True,1
76561198090457693,2013.0,440,True,1
76561198090460736,2014.0,440,True,1
ZennyAckbar,2014.0,243870,True,2
ZennyAckbar,2013.0,248820,True,2
ZennyAckbar,2014.0,265930,True,2
ZennyAckbar,2013.0,239820,True,2
MEIMEIMEI,2014.0,274190,True,2
76561198090502308,2013.0,113200,True,2
RazorSpark,2013.0,211820,True,2
GomuArg,2013.0,105600,True,2
GomuArg,2013.0,8930,True,2
76561198090560137,2013.0,440,True,1
sinornis,2014.0,233720,True,2
sinornis,2014.0,12210,True,1
sinornis,2014.0,550,True,2
76561198090578159,2014.0,234670,True,0
puhak,2014.0,72850,True,2
puhak,2015.0,224260,True,1
puhak,2014.0,330710,True,2
puhak,2014.0,440,True,2
puhak,2014.0,221100,True,0
76561198090621006,2015.0,4760,True,2
76561198090621006,2014.0,295550,False,1
robustra,2013.0,218230,False,0
76561198090629940,2014.0,105600,True,2
76561198090650669,2014.0,730,True,2
76561198090660044,2014.0,4000,True,1
76561198090660044,2014.0,212070,True,2
76561198090660044,2013.0,440,True,2
76561198090660044,2013.0,230410,True,0
76561198090660044,2015.0,262410,False,0
76561198090660044,2015.0,253530,True,0
76561198090660044,2015.0,341720,True,0
76561198090660044,2013.0,113400,True,1
Fatewow,2014.0,440,True,1
WhyYouChekinHimOutHuh,2014.0,4500,True,2
WhyYouChekinHimOutHuh,2015.0,292030,True,2
WhyYouChekinHimOutHuh,2015.0,244850,True,2
WhyYouChekinHimOutHuh,2014.0,221100,True,0
WhyYouChekinHimOutHuh,2014.0,224260,True,2
76561198090682676,2015.0,620,True,1
EviltonBOT,2013.0,99900,True,1
76561198090722493,2014.0,630,True,2
76561198090724038,2015.0,7940,True,0
JonesD2017,2014.0,215080,True,2
JonesD2017,2014.0,250600,True,1
JonesD2017,2014.0,440,True,0
JonesD2017,2013.0,440,True,2
blinded2003,2014.0,550,True,0
76561198090760162,2014.0,440,True,0
76561198090760162,2014.0,239160,True,2
L_iS_De_Best,2013.0,730,True,2
scaryoffice,2014.0,206420,True,2
scaryoffice,2014.0,620,True,2
scaryoffice,2013.0,206210,True,1
Z427,2014.0,208090,False,0
Z427,2014.0,252490,True,2
76561198090805056,2014.0,440,True,1
chicanery101,2014.0,15700,True,2
76561198090839738,2014.0,250600,True,1
clear_silver,2014.0,730,True,2
clear_silver,2013.0,212480,True,1
clear_silver,2015.0,222880,True,2
Lotharrock,2014.0,34880,True,2
Lotharrock,2013.0,220780,True,1
Lotharrock,2014.0,252490,True,1
Lotharrock,2014.0,730,True,1
Lotharrock,2014.0,440,True,2
Lotharrock,2015.0,730,True,2
Lotharrock,2015.0,223710,True,1
dewsy123,2014.0,200260,True,2
76561198090851230,2015.0,252490,False,0
76561198090851230,2015.0,307340,True,2
Elizabeth_007,2015.0,440,True,2
MS005,2014.0,550,True,1
MS005,2014.0,72850,True,2
MS005,2013.0,4000,True,2
samgamerbrboladao,2015.0,356670,True,1
samgamerbrboladao,2015.0,440,True,1
hipsterbunny,2015.0,307070,True,1
76561198090932287,2015.0,209650,True,2
76561198090932287,2014.0,203140,True,1
KynanDoesMC,2013.0,550,True,0
76561198090949532,2014.0,304930,True,2
NeonEcho,2013.0,113400,True,1
76561198091016047,2014.0,208090,True,1
whatsnot,2014.0,440,True,1
mfor,2015.0,238960,True,2
mfor,2015.0,440,True,1
76561198091053426,2014.0,98200,True,2
76561198091082337,2015.0,440,True,2
76561198091095932,2014.0,279520,True,0
76561198091110290,2015.0,115100,True,2
76561198091110290,2015.0,730,True,2
76561198091110290,2015.0,55381,True,1
76561198091110290,2015.0,200210,True,2
theaagamer75lifestyle,2014.0,239450,True,2
theaagamer75lifestyle,2014.0,304930,True,1
usocrackedouocu,2013.0,109400,False,0
usocrackedouocu,2014.0,570,True,1
usocrackedouocu,2014.0,550,True,0
76561198091116626,2014.0,243870,True,1
marco_9808,2015.0,730,True,2
76561198091131449,2013.0,206420,True,1
76561198091146515,2014.0,99900,True,2
76561198091169175,2015.0,333930,True,1
76561198091169263,2013.0,207140,False,2
76561198091171400,2014.0,440,True,1
nofendsmoremadness,2014.0,271290,True,2
nofendsmoremadness,2014.0,620,True,2
HondasAreGay,2014.0,440,True,2
Snowy427,2015.0,2400,True,0
76561198091213907,2015.0,42910,True,2
76561198091216652,2015.0,304930,True,1
dante67971,2015.0,63500,True,2
dante67971,2015.0,238460,True,2
dante67971,2015.0,218620,False,2
dante67971,2013.0,4000,True,2
dante67971,2013.0,440,True,2
dante67971,2015.0,304930,True,1
dante67971,2014.0,730,True,2
76561198091250353,2014.0,200210,True,0
76561198091251297,2015.0,409670,True,2
76561198091259632,2015.0,241640,False,0
Baaakkaaa,2015.0,94590,True,0
Baaakkaaa,2015.0,211400,True,0
hideyukizkung,2015.0,620,True,0
76561198091296461,2015.0,204360,True,2
Lavaginator,2015.0,31270,True,0
76561198091325036,2015.0,31290,True,0
76561198091344363,2015.0,316790,True,2
76561198091344363,2014.0,108710,True,0
caydrobertson,2013.0,4000,True,1
caydrobertson,2013.0,55140,True,2
caydrobertson,2015.0,238430,True,0
caydrobertson,2015.0,222880,True,1
caydrobertson,2015.0,49520,False,0
caydrobertson,2015.0,550,True,0
caydrobertson,2015.0,620,True,1
76561198091378623,2015.0,202970,True,1
76561198091384609,2015.0,206420,True,1
76561198091384609,2015.0,730,True,2
xUnkaNinjazZz,2015.0,440,True,2
EndlessAbyss,2014.0,570,True,2
EndlessAbyss,2014.0,440,True,0
76561198091416716,2014.0,440,True,2
76561198091429493,2013.0,440,True,2
76561198091429493,2015.0,355840,False,1
76561198091429493,2015.0,224540,True,2
76561198091429493,2014.0,202970,True,2
76561198091429493,2015.0,730,True,1
76561198091429493,2014.0,550,True,0
76561198091429493,2013.0,440,True,1
76561198091429493,2015.0,221100,True,2
haaaagaaaay,2014.0,113200,True,0
Dedle3,2014.0,105600,False,2
Dedle3,2014.0,211420,False,2
Shadowcyhte,2013.0,440,True,1
Shadowcyhte,2014.0,49520,True,2
Shadowcyhte,2015.0,346010,True,2
Shadowcyhte,2014.0,440,True,0
Shadowcyhte,2015.0,252950,True,0
Shadowcyhte,2015.0,730,True,1
Shadowcyhte,2014.0,400,True,2
S0ulHD,2013.0,4000,True,0
FondlesTheScout,2015.0,113200,True,0
76561198091488628,2014.0,230410,True,2
76561198091493184,2015.0,730,True,2
76561198091511785,2015.0,730,True,2
4545648,2015.0,271590,True,2
shaizerzzz,2015.0,203770,True,1
shaizerzzz,2014.0,202970,True,2
shaizerzzz,2015.0,234630,True,2
mcjack943,2013.0,550,True,2
dojija,2013.0,240,True,2
pedropyro,2013.0,440,True,1
76561198091548646,2013.0,72850,True,2
LonTheDarkGamer,2014.0,4000,True,2
LonTheDarkGamer,2014.0,105600,True,2
76561198091558466,2015.0,388090,True,2
TTaka,2014.0,210770,True,1
TTaka,2015.0,206210,True,1
mark2216,2015.0,105600,True,1
synergythisshit,2014.0,208090,True,2
jacobissoawesomeateverything,2015.0,423880,True,1
SHUDOUGH,2015.0,218230,True,2
maudeex71,2014.0,31280,True,2
aliciaj,2014.0,252490,True,2
76561198091610400,2013.0,550,True,2
76561198091610400,2014.0,40800,True,2
76561198091612238,2015.0,375950,True,2
huntervxx,2014.0,221100,True,2
haballman,2014.0,252490,True,1
76561198091631250,2015.0,253710,False,1
pumpkinpulp,2015.0,730,True,0
pumpkinpulp,2014.0,107410,True,1
2JZEEEEBABY,2014.0,270550,False,0
2JZEEEEBABY,2014.0,265630,True,2
011111135489484797,2014.0,220,True,1
011111135489484797,2014.0,17510,True,2
76561198091681013,2013.0,17570,True,2
76561198091694133,2013.0,440,True,1
AwesomeSauces101,2015.0,730,True,2
76561198091738673,2014.0,208090,True,2
Egplnt,2014.0,221100,True,1
PatoMeh,2015.0,211500,False,0
PatoMeh,2015.0,218230,True,2
PatoMeh,2014.0,4000,True,2
76561198091755029,2013.0,48000,True,2
iamwatchingyoubywindow,2014.0,113400,True,2
Trader_Frosty,2014.0,250760,True,1
76561198091787257,2014.0,230410,True,2
itsabeeluigi,2013.0,104700,True,2
76561198091795062,2014.0,304930,True,2
76561198091795062,2014.0,440,True,1
54546545,2013.0,440,True,1
Dada734,2015.0,1930,True,0
Dada734,2015.0,238460,True,0
76561198091826904,2015.0,570,True,2
